FIYAT,IL,ILCE,MAHALLE,ILAN_NO,ARSA_TIPI,METREKARE,KREDIYE_UYGUNLUK,TAPU_DURUMU,TAKAS,KAT_KARSILIGI,ILGILI_BELEDIYE,METREKARE_BIRIM_FIYAT,ADA,PARSEL,KIRA_GETIRISI
500000,ESKISEHIR,TEPEBASI,FEVZICAKMAK,108178-44,M_A,1070,UYGUN,1.0,1.0,1.0,,327.0,4293.0,1.0,
112000,TEKIRDAG,SARAY,YUVALI,116476-17,BAG,3400,,,,,,33.0,0.0,826.0,
600000,BURDUR,CAVDIR,SOGUT (PAZAR),118442-153,TARLA,6850,UYGUN,0.0,0.0,0.0,,,,,
255000,ANKARA,BALA,BEYNAM,10557-2126,BAHCE,1000,UYGUN,1.0,1.0,1.0,BALA,,,,
1500000,YALOVA,CINARCIK,KOCADERE (KOCADERE),83243-49,BAHCE,6500,,,,,,,,,
85000,ANKARA,ETIMESGUT,SEHITALI,32722-3259,TARLA,550,,1.0,1.0,1.0,ETIMESGUT,163.0,1835.0,,
300000,IZMIR,KEMALPASA,75 YIL CUMHURIYET,74075-359,TARLA,814,,,,,,,,,
130000,MANISA,SEHZADELER,YUKARICOBANISA,22228-5788,BAHCE,2450,UYGUN,0.0,0.0,0.0,0,,0.0,0.0,
755000,BURSA,OSMANGAZI,YENICEABAT,57006-1248,TARLA,1215,UYGUN,1.0,1.0,1.0,,,,,
635000,ISTANBUL,BEYKOZ,RIVA,1607-156,I_K,597,UYGUN,0.0,0.0,0.0,,,,2909.0,
675000,MANISA,SEHZADELER,GUZELKOY,87609-1217,BAG,6400,UYGUN,0.0,0.0,0.0,SEHZADELER,,0.0,0.0,
1050000,ISTANBUL,SILIVRI,SANCAKTEPE,2548-55,I_K,951,,1.0,1.0,1.0,SILIVRI,,332.0,1.0,
1600000,KOCAELI,KARTEPE,ESME,72452-462,I_K,2100,UYGUN,0.0,0.0,0.0,,,146.0,44.0,
3600000,BALIKESIR,ERDEK,OCAKLAR,7767-3578,CIFTLIK,9150,UYGUN,0.0,0.0,0.0,ERDEK,,,,
1000000,MANISA,YUNUSEMRE,EVRENOS,22228-5787,BAHCE,4000,UYGUN,0.0,0.0,0.0,0,,0.0,0.0,
180000,ISPARTA,MERKEZ,KUCUKGOKCELI,116023-140,BAHCE,5620,UYGUN,0.0,0.0,0.0,ISPARTA,,,0.0,
250000,MUGLA,MENTESE,ZEYTIN,116513-36,TARLA,613,UYGUN DEGIL,,,,MENTESE,,,,
135000,ANKARA,GOLBASI,OYACA YESILCAM,1181-10352,OZEL_K,1000,UYGUN,1.0,1.0,1.0,GOLBASI,109.0,121637.0,31.0,
2250000,BURSA,YILDIRIM,ISABEY,94746-636,BAHCE,3540,BILINMIYOR,1.0,1.0,1.0,YILDIRIM,,,,
4750000,IZMIR,URLA,DENIZLI,4079-1552,I_K,8000,UYGUN,0.0,0.0,0.0,URLA,1.0,1.0,1.0,1.0
91000,TEKIRDAG,SARAY,AZIZIYE,116476-14,I_K,259,,,,,,,802.0,5.0,
170000,ZONGULDAK,CAYCUMA,AYVAZLAR,115712-15,TARLA,857,,,,,,,,,
238000,BURSA,MUDANYA,YORUKALI,57006-1268,TARLA,892,UYGUN,1.0,1.0,1.0,,,,,
250000,KONYA,MERAM,INLICE,69350-903,TARLA,5000,UYGUN,0.0,0.0,0.0,MERAM,60.0,,,
400000,MUGLA,MENTESE,MUSLIHITTIN,92216-760,I_K,150,BILINMIYOR,0.0,0.0,0.0,MENTESE,,842.0,61.0,
750000,ANKARA,MAMAK,UREGIL,114465-154,I_K,915,BILINMIYOR,0.0,0.0,0.0,MAMAK,111.0,111.0,111.0,
5500000,KOCAELI,KARAMURSEL,DEREKOY,101849-277,TARLA,76000,UYGUN,0.0,0.0,0.0,KARAMURSEL,,,,
800000,HATAY,ANTAKYA,ALAATTIN,96857-15,CIFTLIK,4200,,,,,,,,,
100000,SAKARYA,PAMUKOVA,CARDAK,103527-4,TARLA,687,UYGUN,1.0,1.0,1.0,PAMUKOVA,12000.0,,481.0,
792000,ISTANBUL,BEYKOZ,RIVA,1607-120,I_K,528,UYGUN,0.0,0.0,0.0,BEYKOZ,1500.0,,2609.0,
95000,ANTALYA,KAS,BEZIRGAN,103053-96,M_A,410,UYGUN DEGIL,1.0,1.0,1.0,KAS,150.0,180.0,491.0,
105000,MANISA,YUNUSEMRE,GULBAHCE,86276-703,BAG,1800,UYGUN,0.0,0.0,0.0,YUNUSEMRE,,,,
175000,ANTALYA,KEPEZ,ODABASI,118389-28,I_K,267,UYGUN DEGIL,0.0,0.0,0.0,,,,,
42000,SAKARYA,GEYVE,CUKURKOY,89877-47,BAHCE,850,UYGUN DEGIL,1.0,1.0,1.0,,,,,
1150000,SAMSUN,ONDOKUZMAYIS,CAMLICA,98116-563,M_A,3200,,,,,,,,,
650000,TEKIRDAG,SULEYMANPASA,ISIKLAR,692045-609,BAG,4400,UYGUN,0.0,0.0,0.0,SULEYMANPASA,,,,
806000,GAZIANTEP,SAHINBEY,GERCIGIN,52339-996,BAG,6200,BILINMIYOR,0.0,0.0,0.0,SAHINBEY,130.0,,97.0,
250000,ANTALYA,KORKUTELI,BAYAT,10596-3470,BAHCE,2350,UYGUN,0.0,0.0,0.0,KORKUTELI,,,,
495000,KAYSERI,INCESU,SULTANSAZI OSB,88182-284,I_S,9000,UYGUN,1.0,1.0,1.0,INCESU,,,,
225000,IZMIR,DIKILI,YENICE,67416-201,OZEL_K,2600,,0.0,0.0,0.0,,,,,
1023500,ANKARA,ETIMESGUT,BALIKUYUMCU,4744-9452,I_T,1150,,,,,,,,,
105000,KONYA,MERAM,CAYIRBAGI,69317-222,I_K,558,UYGUN,0.0,0.0,0.0,MERAM,,334.0,12.0,
280000,IZMIR,FOCA,CUMHURIYET,47347-2495,I_K,321,UYGUN,0.0,0.0,0.0,FOCA,685.0,,,
1900000,BURDUR,TEFENNI,ZAFER,118442-3,TARLA,22300,,,,,,,,,
45000,MUGLA,MENTESE,ZEYTIN,116513-26,ZEYTINLIK,504,UYGUN DEGIL,0.0,0.0,0.0,MENTESE,,,,
80000,USAK,ULUBEY,ASAGI,99661-261,TARLA,4069,UYGUN,0.0,0.0,0.0,ULUBEY,16.0,359.0,1.0,15000.0
2500000,CANAKKALE,MERKEZ,ERENKOY,95506-226,ZEYTINLIK,11300,BILINMIYOR,0.0,0.0,0.0,,205.0,,,
6824516,ISTANBUL,CATALCA,ORCUNLU,3569-11631,TARLA,27298,,,,,,,,,
225000,KOCAELI,KARAMURSEL,AVCIKOY,8508-1749,TARLA,2630,,,,,,,,,
4836257,ISTANBUL,CATALCA,KIZILCAALI,3569-11628,TARLA,18250,,,,,,,,,
700000,ELAZIG,MERKEZ,ABDULLAH PASA,91825-490,I_K,657,UYGUN,0.0,0.0,0.0,ELAZIG,1.0,738.0,22.0,1.0
5000000,MUGLA,ORTACA,SARIGERME,98449-73,TARLA,14300,UYGUN,0.0,0.0,0.0,ORTACA,,181.0,1.0,
130000,DENIZLI,BAKLAN,KIRAZLI,89583-316,TARLA,16336,,,,,,,,,
299000,DENIZLI,GUNEY,YENI,110032-304,M_A,10174,UYGUN,1.0,1.0,1.0,GUNEY BELEDIYESI,,254.0,52.0,
785000,KAYSERI,MELIKGAZI,BECEN,96602-323,BAG,2400,BILINMIYOR,,,,MELIKGAZI,,,,
650000,ISTANBUL,SILIVRI,BALABAN,73493-1356,M_A,1000,UYGUN,1.0,1.0,1.0,,,120.0,7.0,
46000,AFYONKARAHISAR,CAY,KOPRUBASI,83227-753,I_K,547,UYGUN,0.0,0.0,0.0,CAY,109.0,103.0,5.0,
350000,DENIZLI,PAMUKKALE,AKKOY,109492-120,BAHCE,7700,UYGUN,1.0,1.0,1.0,PAMUKKALE,1.0,1.0,1.0,1.0
620000,BOLU,MERKEZ,KARACASU (KARACASU FATIH),114584-48,T_A,1000,,0.0,0.0,0.0,KARACASU,,,,
530,ADANA,POZANTI,AKCATEKIR,100477-449,OZEL_K,813,UYGUN DEGIL,,,,POZANTI,,,,
440000,ANKARA,MAMAK,UREGIL,114465-122,I_K,1000,,0.0,0.0,0.0,MAMAK,,51294.0,,
295000,IZMIR,SEFERIHISAR,GODENCE,82043-612,BAG,7500,,,,,,,,,
3250000,EDIRNE,KESAN,SAZLIDERE,19448-439,I_K,20500,,,,,,,,,
1,MERSIN(ICEL),ANAMUR,ISKELE,38654-1746,K_T,1780,UYGUN,0.0,0.0,0.0,ANAMUR,,,,
3300000,ISTANBUL,SILE,YENIKOY,30064-48,I_K,11000,,,,,,300.0,,,
179000,MANISA,YUNUSEMRE,OSMANCALI,86276-693,BAHCE,6000,UYGUN,1.0,1.0,1.0,YUNUSEMRE,,197.0,2.0,
6550000,MUGLA,DALAMAN,ALTINTAS,23948-1732,I_K,7321,,,,,,,,,
99000,TEKIRDAG,MARMARAEREGLISI,SULTANKOY,119540-5,I_K,250,UYGUN,1.0,1.0,1.0,MARMARAEREGLI,,,,
550000,ISTANBUL,CATALCA,KABAKCA,73493-701,I_K,640,,1.0,1.0,1.0,,,,,
4000000,ANKARA,KAHRAMANKAZAN,YILDIRIMBEYAZIT,2452-944,I_K,7553,,0.0,0.0,0.0,,,,,
660000,MUGLA,MENTESE,SARNIC,88464-885,M_A,1352,,1.0,1.0,1.0,MENTESE,,,,
105000,BALIKESIR,HAVRAN,BUYUKDERE,84104-1266,ZEYTINLIK,4030,,,,,,,,,
2700000,ISTANBUL,BUYUKCEKMECE,KAMILOBA,13649-3916,M_A,14975,,,,,,,,,
750000,IZMIR,MENDERES,YENIKOY,51442-1657,TARLA,4500,,,,,MENDERES,,,,
420000,BALIKESIR,EDREMIT,HACIARSLANLAR,83306-1557,TARLA,1430,UYGUN,1.0,1.0,1.0,EDREMIT,,,,
2600000,KOCAELI,KARAMURSEL,YALAKDERE,56374-1722,TARLA,50601,UYGUN,0.0,0.0,0.0,KARAMURSEL,,146.0,12.0,
10000000,IZMIR,CESME,DALYAN,93598-34,T_A,3000,,0.0,0.0,0.0,CESME,,,,
600000,MUGLA,BODRUM,KARAOVA,9293-2294,I_K,440,UYGUN,0.0,0.0,0.0,BODRUM,1364.0,,,
3000000,BALIKESIR,BURHANIYE,CORUK,25768-1687,TARLA,30000,,,,,BURHANIYE,100.0,0.0,0.0,
165000,BALIKESIR,BURHANIYE,TAYLIELI,84104-1335,CIFTLIK,1798,,,,,,,,,
255000,BALIKESIR,EDREMIT,KIZILKECILI,84104-1356,ZEYTINLIK,1870,,,,,,,,,
600000,BALIKESIR,BURHANIYE,HISARKOY,25768-1672,ZEYTINLIK,16404,,0.0,0.0,0.0,BURHANIYE,37.0,0.0,0.0,
450000,BALIKESIR,BURHANIYE,SAHINLER,100863-50,ZEYTINLIK,4426,,,,,,,,,
55000,IZMIR,MENDERES,CAKALTEPE,85846-994,BAHCE,400,,,,,,,,,
380000,KOCAELI,GOLCUK,KORFEZ,691843-793,BAG,2440,UYGUN DEGIL,0.0,0.0,0.0,GOLCUK,156.0,1122.0,53.0,
155000,ANKARA,SINCAN,YENIHISAR,80026-800,I_K,523,UYGUN,0.0,0.0,0.0,SINCAN,,1396.0,16.0,
375000,IZMIR,MENEMEN,INONU,78870-1078,TARLA,6754,UYGUN,0.0,0.0,0.0,MENEMEN,,,,
6500000,ANKARA,KAHRAMANKAZAN,ORHANIYE,73012-4794,I_S,19500,,,,,KAHRAMANKAZAN,,,,
470000,AYDIN,SOKE,GULLUBAHCE,56970-657,BAHCE,3700,,,,,SOKE,122.0,,,
380000,BALIKESIR,EDREMIT,AVCILAR,87781-369,ZEYTINLIK,4416,,,,,EDREMIT,,,,
589000,ANTALYA,ALANYA,AVSALLAR,10844-73,I_K,783,,,,,,,,,
2600000,MUGLA,BODRUM,DEREKOY,8791-2571,BAG,6500,UYGUN,,,,BODRUM,,,,
3000000,GAZIANTEP,SAHINBEY,SERINCE,61306-581,BAHCE,7420,UYGUN,0.0,0.0,0.0,SAHINBEY,,,,
70000,CANAKKALE,CAN,ETILI,115433-310,I_K,450,UYGUN,1.0,1.0,1.0,CAN BELEDIYESI,,113.0,1.0,
170000,HATAY,DEFNE,OZBEK,87390-36,TARLA,1427,UYGUN,0.0,0.0,0.0,,77.0,,,
1600000,IZMIR,URLA,OZBEK,117005-9,TARLA,6300,,0.0,0.0,0.0,,,,,
455000,ANKARA,KAHRAMANKAZAN,FATIH,79850-14,I_K,1482,,,,,,,,,
590000,KOCAELI,KARAMURSEL,YALAKDERE,56374-89,TARLA,11760,UYGUN,0.0,0.0,0.0,KARAMURSEL,,,,
13500,KOCAELI,KANDIRA,KARLI,103851-79,TARLA,169,UYGUN DEGIL,0.0,0.0,0.0,KANDIRA,,112.0,132.0,
1800000,SAKARYA,KAYNARCA,BIRLIK,103669-242,I_K,29998,UYGUN,0.0,0.0,0.0,KAYNARCA,,,,
24000,KOCAELI,KANDIRA,SARICAALI,103851-46,TARLA,118,UYGUN DEGIL,1.0,1.0,1.0,KANDIRA,,120.0,34.0,
200000,BALIKESIR,ERDEK,TURAN,89639-741,BAHCE,500,UYGUN,0.0,0.0,0.0,,,,,
1550000,MUGLA,ORTACA,DALYAN,14899-1099,I_K,5328,UYGUN,0.0,0.0,0.0,ORTACA,235.0,,,
62000,ISTANBUL,SILIVRI,BALABAN,89908-6348,I_K,302,UYGUN DEGIL,1.0,1.0,1.0,,,,,
1500000,IZMIR,TORBALI,KAZIM KARABEKIR,101711-98,TARLA,10000,UYGUN DEGIL,0.0,0.0,0.0,TORBALI,200.0,,1543.0,
1550000,IZMIR,KEMALPASA,YUKARIKIZILCA MERKEZ,53797-952,BAHCE,11000,UYGUN,1.0,1.0,1.0,,,,,
98000,ISTANBUL,SILIVRI,BALABAN,89908-6346,I_K,604,UYGUN DEGIL,1.0,1.0,1.0,,,,,
1500000,BALIKESIR,AYVALIK,FETHIYE,74573-997,I_K,202,UYGUN,0.0,0.0,0.0,AYVALIK,,,,
1300000,MUGLA,BODRUM,KIZILAGAC,118973-44,I_K,6802,,0.0,0.0,0.0,BODRUM,191.0,,,
68000,KOCAELI,KANDIRA,KUBUZCU,43070-507,I_K,825,,1.0,1.0,1.0,KANDIRA,,144.0,2.0,
55000,ANKARA,GOLBASI,YURTBEYI,25511-6848,BAHCE,400,UYGUN DEGIL,0.0,0.0,0.0,,,,,
159999,SIVAS,MERKEZ,EMIRHAN (IRMAK USTU),78238-2621,TARLA,1780,UYGUN DEGIL,0.0,0.0,0.0,SIVAS,,111.0,5.0,
63000,ADANA,POZANTI,YENIKONACIK,79298-556,M_A,434,UYGUN,0.0,0.0,0.0,POZANTI,,,,
600000,CANAKKALE,MERKEZ,ERENKOY,39266-495,I_K,396,,0.0,0.0,0.0,,,0.0,3507.0,
160000,BALIKESIR,EDREMIT,KIZILKECILI,93825-5243,ZEYTINLIK,1600,UYGUN DEGIL,1.0,1.0,1.0,EDREMIT,,1.0,1.0,
1350000,NEVSEHIR,MERKEZ,UCHISAR (YUKARI),111290-98,K_T,1300,UYGUN,0.0,0.0,0.0,UCHISAR,,462.0,,
500000,MANISA,SEHZADELER,TEPECIK,79045-1749,TARLA,8500,UYGUN,1.0,1.0,1.0,SEHZADELER,59.0,,,
425000,BALIKESIR,ALTIEYLUL,DALLIMANDIRA,119006-58,TARLA,12000,UYGUN DEGIL,0.0,0.0,0.0,,,,,
670000,KOCAELI,GEBZE,YENIKENT,3033-2840,I_K,310,UYGUN,0.0,0.0,0.0,,,4802.0,4.0,
165000,AYDIN,DIDIM,AK - YENIKOY,119379-29,I_K,608,UYGUN,1.0,1.0,1.0,,,941.0,1.0,
380000,ADIYAMAN,MERKEZ,SITELER,88676-620,I_K,482,UYGUN,0.0,0.0,0.0,ADIYAMAN,,3496.0,2.0,
54000,ADANA,POZANTI,YENIKONACIK,79298-732,M_A,400,UYGUN,0.0,0.0,0.0,,,,,
272500,TEKIRDAG,SULEYMANPASA,BARBAROS,105546-118,I_K,545,UYGUN,0.0,0.0,0.0,SPASA,,,8618.0,
500000,IZMIR,MENDERES,KISIK,94107-218,BAHCE,1000,UYGUN,1.0,1.0,1.0,,,,,
1900000,KOCAELI,KARAMURSEL,YALAKDERE,113162-130,T_A,5129,UYGUN,0.0,0.0,0.0,KARAMURSEL BELEDIYE,370000.0,146.0,69.0,
125000,CANAKKALE,LAPSEKI,CARDAK (TEKKE),115433-311,I_K,350,UYGUN,0.0,0.0,0.0,IL OZEL IDARE,,,,
70000,BALIKESIR,ERDEK,POYRAZLI,41096-156,TARLA,405,,1.0,1.0,1.0,ERDEK,,,,
500000,KAYSERI,MELIKGAZI,HISARCIK,101113-120,I_K,688,UYGUN,0.0,0.0,0.0,MELIKGAZI,,,,
210000,IZMIR,MENEMEN,CUKURKOY,87616-838,BAHCE,1566,,0.0,0.0,0.0,MENEMEN,,226.0,2.0,
750000,IZMIR,KEMALPASA,85 YIL CUMHURIYET,113581-30,BAHCE,4000,UYGUN,0.0,0.0,0.0,KEMALPASA BELEDIYESI,,,,50000.0
59500,ANKARA,ALTINDAG,TATLAR,106368-886,BAHCE,270,UYGUN DEGIL,0.0,0.0,0.0,ALTINDAG,,,,
109000,DUZCE,MERKEZ,KABALAK,94546-1967,BAHCE,1080,UYGUN,1.0,1.0,1.0,BOGAZICI,129.0,188.0,18.0,
500000,KOCAELI,KARAMURSEL,TEPEKOY,3165-6367,TARLA,4412,,0.0,0.0,0.0,KARAMURSEL,,,,
73000,BALIKESIR,GONEN,KURTULUS,99194-788,I_K,280,UYGUN,0.0,0.0,0.0,GONEN BELEDIYESI,,,,
260000,TEKIRDAG,ERGENE,MARMARACIK OSB,97788-347,I_K,400,BILINMIYOR,0.0,0.0,0.0,ERGENE,650.0,1008.0,6.0,1500.0
790000,IZMIR,TIRE,TOKI,14956-1983,BAHCE,13000,,0.0,0.0,0.0,TIRE,,558.0,18.0,2000.0
75000,MANISA,YUNUSEMRE,BUYUKSUMBULLER,22228-5587,TARLA,2600,UYGUN,0.0,0.0,0.0,0,,0.0,0.0,
100000,BILECIK,YENIPAZAR,CAFERLER,113162-113,TARLA,12588,UYGUN,1.0,1.0,1.0,YENIPAZAR BELEDIYE,7.0,218.0,3.0,500.0
360000,MANISA,SEHZADELER,YUKARICOBANISA,22228-5752,BAG,8350,UYGUN,0.0,0.0,0.0,0,,0.0,0.0,
172000,BALIKESIR,HAVRAN,KUCUKDERE,94977-675,ZEYTINLIK,2373,UYGUN,0.0,0.0,0.0,,,,,
1250000,BALIKESIR,HAVRAN,TEKKE,84485-687,BAHCE,6250,BILINMIYOR,1.0,1.0,1.0,HAVRAN,,,,
1300000,IZMIR,KEMALPASA,MEHMET AKIF ERSOY,113581-33,BAHCE,9500,UYGUN,1.0,1.0,1.0,KEMALPASA BELEDIYESI,,,,50000.0
285000,MUGLA,YATAGAN,BAGYAKA,92216-815,I_K,3042,BILINMIYOR,0.0,0.0,0.0,YATAGAN,,,,
300000,YALOVA,ALTINOVA,KAYTAZDERE (KAYTAZDERE),68373-930,I_K,304,BILINMIYOR,,,,ALTINOVA,,170.0,1.0,
7895000,ISTANBUL,SARIYER,YENI,61293-1628,I_K,116,,,,,,,,,
80000,ANKARA,KAHRAMANKAZAN,CIGIR,79850-54,BAHCE,480,,,,,,,,,
597000,DENIZLI,MERKEZEFENDI,HALLACLAR,102793-1189,I_K,462,UYGUN,0.0,0.0,0.0,MERKEZEFENDI,,0.0,0.0,
180000,MUGLA,MENTESE,YERKESIK,92216-756,TARLA,426,UYGUN DEGIL,0.0,0.0,0.0,MENTESE,,286.0,3.0,
13000000,HATAY,ANTAKYA,NARLICA,111967-58,I_T,20151,UYGUN,1.0,1.0,1.0,,,3765.0,18.0,
1000,MUGLA,MENTESE,YERKESIK,92216-751,I_K,425,,0.0,0.0,0.0,MENTESE,,349.0,31.0,
550000,BURDUR,KARAMANLI,KARAMAN,118442-155,TARLA,5969,,,,,,,,,
1099000,ANTALYA,KAS,BEZIRGAN,118865-14,M_A,1630,UYGUN,1.0,1.0,1.0,KAS,,176.0,29.0,
125000,BALIKESIR,EDREMIT,ZEYTINLI,93825-5244,ZEYTINLIK,650,UYGUN DEGIL,1.0,1.0,1.0,EDREMIT,,1.0,1.0,
799000,ANTALYA,ALANYA,AVSALLAR,10844-76,I_K,667,UYGUN,0.0,0.0,0.0,ALANYA,,234.0,2.0,
112500,KIRKLARELI,MERKEZ,USKUP (KEMAL PASA),111734-272,I_K,350,BILINMIYOR,1.0,1.0,1.0,USKUP,,125.0,11.0,
180000,TEKIRDAG,SARKOY,YAYAKOY,52990-464,TARLA,6000,,,,,,,,,
1790000,KOCAELI,KANDIRA,KERPE,11217-6871,I_K,1130,,,,,,,,,
2250000,TEKIRDAG,CERKEZKOY,ISTASYON,1489-9562,I_K,957,,,,,,,,,
800000,AYDIN,DIDIM,AKBUK,118652-14,I_K,770,UYGUN,0.0,0.0,0.0,DIDIM,,,,
75000,NIGDE,MERKEZ,KOYUNLU,692268-294,I_K,561,BILINMIYOR,0.0,0.0,0.0,IL OZEL IDARE,,,,
1150000,BALIKESIR,HAVRAN,EBUBEKIR,108915-179,I_K,295,UYGUN,0.0,0.0,0.0,HAVRAN,850.0,23.0,49.0,
155000,MUGLA,MENTESE,DAGPINAR,116513-20,TARLA,1315,BILINMIYOR,0.0,0.0,0.0,MENTESE,,,,
2200000,KOCAELI,KANDIRA,CAMKONAK,3006-4557,TARLA,2864729,,,,,,,,,
600000,BURDUR,TEFENNI,FATIH,118442-79,TARLA,5550,UYGUN,0.0,0.0,0.0,,,,,
1900000,MUGLA,DATCA,KIZLAN,3569-11622,I_T,3500,,,,,,,,,
450000,ISTANBUL,SILIVRI,BALABAN,73493-984,M_A,537,BILINMIYOR,1.0,1.0,1.0,SILIVRI,,,,
1825000,IZMIR,MENEMEN,29 EKIM,78870-1074,I_K,906,UYGUN,0.0,0.0,0.0,MENEME1931,1931.0,,,
37000,ANKARA,PURSAKLAR,ALTINOVA,66740-916,TARLA,500,UYGUN,0.0,0.0,0.0,PURSAKLAR,,946.0,946.0,
600000,SAMSUN,ATAKUM,COBANOZU,98116-712,I_K,798,,,,,,,,,
235000,BALIKESIR,BURHANIYE,SARKOY,25768-1796,I_K,235,,1.0,1.0,1.0,BURHANIYE,,0.0,0.0,
67000,EDIRNE,MERKEZ,UYUKLUTATAR,50633-879,BAHCE,2330,,,,,,,,,
950000,IZMIR,BERGAMA,OKCULAR,95223-10,BAG,6750,UYGUN DEGIL,0.0,0.0,0.0,BERGAMA,,,,
28000000,ISTANBUL,BEYKOZ,CUMHURIYET,4369-36430,I_T,25671,,,,,,,,,
8000000,IZMIR,CESME,SAKARYA,118647-17,K_T,2500,UYGUN,0.0,0.0,0.0,CESME,,,,
3425000,KOCAELI,KARTEPE,DERBENT,28019-6425,I_K,8340,,,,,,,,,
2050000,ISTANBUL,USKUDAR,CENGELKOY,2089-11752,I_K,450,UYGUN DEGIL,,,,USKUDAR,,,,
3250000,ISTANBUL,CATALCA,KESTANELIK,4953-282,TARLA,10100,,,,,,,,,
1700000,BALIKESIR,AYVALIK,FETHIYE,87308-753,ZEYTINLIK,20000,UYGUN,0.0,0.0,0.0,AYVALIK,,811.0,4.0,
200000,KOCAELI,KANDIRA,SINANLIBILALLI,103851-52,TARLA,3311,UYGUN DEGIL,1.0,1.0,1.0,KANDIRA,50.0,138.0,87.0,
90000,CANAKKALE,EZINE,KIZILKOY,118156-18,TARLA,7400,BILINMIYOR,0.0,0.0,0.0,EZINE,12163.0,,1112.0,
2650000,EDIRNE,HAVSA,ABALAR,68135-391,BAHCE,45000,,,,,,,,,
185000,MUGLA,MENTESE,ZEYTIN,116513-42,TARLA,679,,0.0,0.0,0.0,MENTESE,,136.0,12.0,
240000,TEKIRDAG,SULEYMANPASA,BARBAROS,105546-61,I_K,402,UYGUN,1.0,1.0,1.0,,,,8625.0,
175000,KOCAELI,KANDIRA,BABAKOY,103851-49,TARLA,1161,BILINMIYOR,1.0,1.0,1.0,KANDIRA,,157.0,1.0,
850000,KIRKLARELI,MERKEZ,YUNDALAN,4953-279,TARLA,19800,,,,,,,,,
400000,BALIKESIR,BURHANIYE,BOREZLI,84104-1378,TARLA,2400,,,,,,,,,
18000000,ISTANBUL,BAGCILAR,MAHMUTBEY,40658-18810,T_A,2026,,,,,,,,,
225000,BALIKESIR,AYVALIK,BAGYUZU,95223-36,BAG,6100,UYGUN DEGIL,0.0,0.0,0.0,AYVALIK,,,,
4000000,IZMIR,MENDERES,ORTA,6539-913,TARLA,7500,,,,,MENDERES,533.0,0.0,0.0,
2600000,ANTALYA,KORKUTELI,KOZAGACI,118442-152,TARLA,34430,,,,,,,,,
250000,IZMIR,KARABURUN,MORDOGAN,117819-50,I_K,178,UYGUN,0.0,0.0,0.0,KARABURUN,1524.0,106.0,2.0,1000.0
410000,ANKARA,PURSAKLAR,SARAY FATIH,66694-6159,I_K,900,,1.0,1.0,1.0,,,,,
55000,NIGDE,MERKEZ,KOYUNLU,692268-295,I_K,364,UYGUN,0.0,0.0,0.0,IL OZEL IDARE,,,,
85000,ANKARA,CUBUK,DUMLUPINAR,66694-6158,BAHCE,500,UYGUN DEGIL,1.0,1.0,1.0,PURSAKLAR,,,,1.0
450000,ISTANBUL,SILIVRI,BALABAN,73493-1258,M_A,572,UYGUN,1.0,1.0,1.0,SILIVRI,,,,
210000,BALIKESIR,EDREMIT,NARLI,9570-199,ZEYTINLIK,4563,UYGUN,0.0,0.0,0.0,EDREMIT,466.0,,,
2000000,SAMSUN,ILKADIM,PAZAR,98116-625,I_T,797,,,,,,,,,
285000,KOCAELI,GOLCUK,ULASLI YAVUZ SULTAN SELIM,80958-299,I_K,362,UYGUN,0.0,0.0,0.0,GOLCUK,,,,
675000,ANKARA,CANKAYA,YASAMKENT,4077-1938,I_K,400,,0.0,0.0,0.0,CANKAYA,,,,
595000,ANKARA,GOLBASI,KIZILCASAR,97196-257,I_K,332,UYGUN,0.0,0.0,0.0,GOLBASI,1792.0,119419.0,2.0,3500.0
690000,BALIKESIR,ALTIEYLUL,HASAN BASRI CANTAY,108245-633,OZEL_K,6522,,,,,,,,,
1610000,BALIKESIR,IVRINDI,KURTULUS,108245-635,TARLA,12723,,,,,,,,,
50000,BURSA,MUDANYA,MESUDIYE,118092-24,I_T,107,,1.0,1.0,1.0,MUDANYA,,125.0,23.0,
1790000,KOCAELI,KANDIRA,KERPE,11217-6870,I_K,1130,,,,,,,,,
5450000,BURSA,NILUFER,30 AGUSTOS ZAFER,87098-204,I_K,2860,UYGUN,0.0,0.0,0.0,NILUFER,,1111.0,1111.0,
5385127,ISTANBUL,CATALCA,NAKKAS,3569-11626,TARLA,17650,,,,,,,,,
195000,CANAKKALE,EZINE,DALYAN,65273-1457,I_K,279,UYGUN,0.0,0.0,0.0,,,,,
115000,ADANA,KARATAS,YENI,41982-1223,I_K,525,BILINMIYOR,,,,KARATAS,,,,
420000,MUGLA,MENTESE,YENIKOY,45805-553,I_K,510,BILINMIYOR,0.0,0.0,0.0,MENTESE,825.0,1.0,1.0,1.0
3100000,KOCAELI,GEBZE,DURAKLI,6738-19535,T_A,7000,,,,,,,,,
7750000,MANISA,ALASEHIR,TOYGAR,58372-2371,TARLA,215435,BILINMIYOR,0.0,0.0,0.0,ALASEHIR,36.0,115.0,7.0,
32488200,ISTANBUL,ARNAVUTKOY,OMERLI,3569-11554,I_S,6333,,,,,,,,,
215000,BALIKESIR,GOMEC,KARAAGAC,29925-716,I_K,320,,,,,GOMEC,,414.0,2.0,
4000000,BOLU,GOYNUK,KOZCAGIZ,0-34740382,BAHCE,62000,,,,,,,,,
3000000,KOCAELI,IZMIT,ORHANIYE,0-35762283,I_K,13360,UYGUN,1.0,1.0,1.0,IZMIT,,113.0,3.0,224.0
