FIYAT,IL,ILCE,MAHALLE,ILAN_NO,ARSA_TIPI,METREKARE,TAPU_DURUMU,ILGILI_BELEDIYE,METREKARE_BIRIM_FIYATI,ADA,PARSEL,KIRA_GETIRISI,TAKAS_BILINMIYOR,TAKAS_EVET,TAKAS_HAYIR,KAT_KARSILIGI_EVET,KAT_KARSILIGI_HAYIR,KREDIYE_UYGUNLUK_BILINMIYOR,KREDIYE_UYGUNLUK_UYGUN,KREDIYE_UYGUNLUK_UYGUN DEGIL
395000,BALIKESIR,AYVALIK,AKCAPINAR,86071-545,BAHCE,6300,MUSTAKIL PARSEL,AYVALIK,,,,,0,0,1,0,1,0,1,0
5250000,IZMIR,GUZELBAHCE,MALTEPE,97044-292,TARLA,6349,MUSTAKIL PARSEL,GUZELBAHCE,900.0,1.0,1.0,,0,0,1,0,1,0,1,0
450000,KONYA,SELCUKLU,BOSNA HERSEK,68022-2635,TARLA,1386,HISSELI TAPU,,288.0,30104.0,2.0,,0,0,1,0,1,0,0,0
45000,BALIKESIR,BURHANIYE,BAHADINLI,51689-484,ZEYTINLIK,1171,MUSTAKIL PARSEL,BURHANIYE,1.0,1.0,1.0,,0,1,0,0,1,0,1,0
18000000,KOCAELI,GEBZE,PELITLI,2890-1618,I_S,10000,,,,,,,0,0,0,0,1,0,0,0
575000,AYDIN,SULTANHISAR,ATCA,95031-204,BAHCE,3338,,,,,,,0,0,0,0,1,0,0,0
2860000,IZMIR,URLA,YAGCILAR,5936-1275,I_K,8800,MUSTAKIL PARSEL,URLA,325.0,,,,0,0,1,0,1,0,0,1
130000,BOLU,MERKEZ,DEMIRCILER,96795-488,TARLA,2700,MUSTAKIL PARSEL,BOLU,50.0,1.0,1.0,100.0,0,0,1,0,1,1,0,0
670000,ISTANBUL,SILIVRI,ORTAKOY,0-31881225,I_K,1000,MUSTAKIL PARSEL,SILIVRI,,,,,0,0,1,0,1,0,0,0
270000,KIRKLARELI,LULEBURGAZ,AHMETBEY (GUNDOGU),98955-356,TARLA,2550,MUSTAKIL PARSEL,LULEBURGAZ,105.0,,323.0,,0,0,1,0,1,0,1,0
295000,KAYSERI,MELIKGAZI,HISARCIK,78539-351,BAG,1060,MUSTAKIL PARSEL,MELIKGAZI,,,,,0,1,0,0,1,0,1,0
2600000,IZMIR,MENDERES,YENIKOY,97252-81,CIFTLIK,5200,,,,,,,0,0,0,0,1,0,0,0
458000,OSMANIYE,BAHCE,CUMHURIYET,77034-1386,I_K,382,MUSTAKIL PARSEL,BAHCE BELEDIYESI,,,,,0,0,1,0,1,0,1,0
350000,SAKARYA,SERDIVAN,YUKARIDEREKOY,102028-50,BAHCE,3500,,,,,,,0,0,0,0,1,0,0,0
140000,MANISA,YUNUSEMRE,50. YIL,95184-1932,I_K,58,,,,,,,0,0,1,0,1,0,1,0
49000,ANKARA,GOLBASI,YAYLABAG,105363-276,TARLA,200,HISSELI TAPU,GOLBASI,250.0,,95.0,,0,1,0,0,1,0,0,1
816000,GAZIANTEP,SAHINBEY,AKBULUT,26684-573,BAHCE,8160,MUSTAKIL PARSEL,SAHINBEY,100.0,,,,0,0,1,0,1,0,0,1
2700000,ISTANBUL,SILIVRI,BUYUK CAVUSLU,45238-5611,CIFTLIK,11950,MUSTAKIL PARSEL,SILIVRI,,,,,0,1,0,0,1,0,1,0
115000,ANKARA,PURSAKLAR,KARAKOY,692606-492,BAHCE,2236,MUSTAKIL PARSEL,PURSAKLAR,19500.0,113.0,136.0,,0,0,1,0,1,0,1,0
150000,SAKARYA,KOCAALI,YENI,120225-12,I_K,315,,,,,,,0,0,0,0,1,0,0,0
190000,ANKARA,SINCAN,HISARLIKAYA,2490-941,M_A,3218,MUSTAKIL PARSEL,SINCAN,61.0,188.0,,,0,0,1,0,1,1,0,0
130000,MANISA,SEHZADELER,SANCAKLIBOZKOY,22228-6250,I_K,312,MUSTAKIL PARSEL,0,,0.0,0.0,,0,1,0,0,1,0,1,0
105000,EDIRNE,MERKEZ,KOSENCIFTLIGI,108725-182,I_K,1000,,,,,,,0,0,0,0,1,0,0,0
450000,KARAMAN,MERKEZ,CAKIRBAG (ESENTEPE),113744-91,TARLA,11500,,,,,,,0,0,0,0,1,0,0,0
90000,KONYA,KARATAY,ORTAKONAK,111052-6,TARLA,1207,HISSELI TAPU,KARATAY,62.0,5813.0,3.0,,0,0,0,0,1,0,0,1
460000,SAMSUN,KAVAK,GOCEBE,114009-215,TARLA,49180,BILINMIYOR,,,,,,0,0,0,0,1,0,0,0
1000,ISTANBUL,AVCILAR,MUSTAFA KEMAL PASA,64317-473,OKUL,40000,MUSTAKIL PARSEL,AVCILAR,,,7926.0,,0,0,1,1,0,0,1,0
700000,KONYA,MERAM,GODENE,57158-1546,TARLA,10919,,MERAM,64.0,,,,0,0,1,0,1,0,0,1
100000,CANAKKALE,AYVACIK,BABADERE,104112-87,TARLA,1150,MUSTAKIL PARSEL,,,,,,0,0,1,0,1,1,0,0
4250000,MUGLA,BODRUM,TURKBUKU,3377-3427,K_T,987,MUSTAKIL PARSEL,BODRUM,,414.0,,,0,0,1,0,1,0,0,0
610000,KOCAELI,KARAMURSEL,INEBEYLI,82687-1377,TARLA,7105,MUSTAKIL PARSEL,KARAMURSEL,,148.0,82.0,,0,1,0,0,1,0,0,0
60000,BALIKESIR,KARESI,IBIRLER,95967-970,TARLA,2758,,,,157.0,195.0,,0,0,1,0,1,0,1,0
330000,ISTANBUL,SULTANBEYLI,HASANPASA,4355-127850,I_K,217,MUSTAKIL PARSEL,,,0.0,0.0,1000.0,0,1,0,0,1,0,1,0
1600000,IZMIR,TORBALI,MURATBEY,116076-32,I_K,934,,,,,,,0,0,0,1,0,0,0,0
120000,BALIKESIR,ERDEK,SAHINBURGAZ,11065-1588,TARLA,3227,MUSTAKIL PARSEL,ERDEK,37.0,172.0,8.0,,0,0,1,0,1,0,0,1
8500000,ANKARA,CUBUK,ASAGICAVUNDUR,39194-1428,TARLA,15808,HISSELI TAPU,CUBUK,531.0,,,,0,1,0,0,1,0,1,0
90000,TEKIRDAG,SARKOY,CINARLI,5360-936,BAHCE,3000,,,,,,,0,0,0,0,1,0,0,0
900000,YALOVA,CINARCIK,CAMLIK,6522-2158,I_K,275,MUSTAKIL PARSEL,CINARCIK,2500.0,,,,0,0,1,0,1,0,1,0
390000,ESKISEHIR,TEPEBASI,HEKIMDAG,118923-9,TARLA,10800,,,36.0,278.0,7.0,,0,0,1,0,1,0,1,0
50000,BALIKESIR,SUSURLUK,YILDIZ,100370-411,TARLA,4800,,,,,,,0,0,0,1,0,0,0,0
680000,RIZE,MERKEZ,DAGINIKSU,110017-174,BAHCE,1610,,,,,,,0,0,0,0,1,0,0,0
235000,KAYSERI,MELIKGAZI,DEMOKRASI,61026-155,BAG,2094,MUSTAKIL PARSEL,MELIKGAZI,115.0,,982.0,,0,0,1,0,1,0,0,1
410000,ANTALYA,KEPEZ,VARSAK KARSIYAKA,119339-121,I_K,710,,,,,,,0,0,0,0,1,0,0,0
1700000,ESKISEHIR,TEPEBASI,CAMLICA,118979-38,I_K,295,MUSTAKIL PARSEL,TEPEBASI,,,,,0,0,1,0,1,0,0,0
1000,ISTANBUL,PENDIK,BATI,692311-227,I_K,2824,,,,,,,0,0,0,1,0,0,0,0
260000,MERSIN(ICEL),ERDEMLI,KIZKALESI,5769-624,M_A,507,,,,,,,0,0,0,0,1,0,0,0
7000000,MUGLA,BODRUM,GUMUSLUK,112622-599,I_K,11750,MUSTAKIL PARSEL,BODRUM,,0.0,0.0,,0,0,1,0,1,0,1,0
1500000,ANTALYA,DOSEMEALTI,AHIRTAS,105875-8,CIFTLIK,28472,,,,,,,0,0,0,0,1,0,0,0
1000,AMASYA,MERZIFON,HARMANLAR,100704-683,I_K,500,,,,,,,0,0,0,1,0,0,0,0
420000,EDIRNE,MERKEZ,YENIIMARET,113461-10,TARLA,2000,,,,,,,0,0,0,0,1,0,0,0
1050000,BATMAN,MERKEZ,AKCA,78449-592,TARLA,5000,HISSELI TAPU,BATMAN BELEDIYESI,210.0,2290.0,2.0,250.0,0,0,0,0,1,1,0,0
2250000,KAYSERI,DEVELI,MUSTAFA ASIM KOKSAL,116875-75,TARLA,94000,,,,,,,0,0,0,0,1,0,0,0
149000,ANKARA,GOLBASI,GOKCEHUYUK,85037-782,M_A,3000,,,49.0,,,,0,0,1,0,1,0,0,0
275000,CANAKKALE,AYVACIK,AKCIN,104112-222,TARLA,19558,MUSTAKIL PARSEL,,,,,,0,0,1,0,1,0,1,0
60000,BALIKESIR,BANDIRMA,EDINCIK,88827-410,M_A,312,MUSTAKIL PARSEL,BANDIRMA,,,,,0,0,1,0,1,0,1,0
190000,MERSIN(ICEL),TOROSLAR,CAGDASKENT,30777-1174,TARLA,650,MUSTAKIL PARSEL,TOROSLAR,275.0,,,,0,0,1,0,1,1,0,0
260000,BALIKESIR,BURHANIYE,PELITKOY,102273-134,ZEYTINLIK,1913,MUSTAKIL PARSEL,BURHANIYE,,449.0,14.0,,0,0,1,0,1,0,1,0
128000,ADANA,SARICAM,OSMANGAZI,68511-424,K_T,230,HISSELI TAPU,SARICAM,2.0,,111.0,1.0,0,0,1,0,1,0,0,1
22000,TEKIRDAG,HAYRABOLU,HEDEYLI,73232-428,TARLA,2200,MUSTAKIL PARSEL,HAYRABOLU,,,1186.0,,0,0,1,0,1,0,1,0
420000,SAKARYA,SAPANCA,UZUNKUM,85563-907,I_K,360,MUSTAKIL PARSEL,SAPANCA,,0.0,749.0,,0,0,1,0,1,0,1,0
60000,KIRKLARELI,MERKEZ,YUNDALAN,63937-133,TARLA,5448,MUSTAKIL PARSEL,USKUP,,0.0,1633.0,,0,0,1,0,1,0,1,0
249000,AYDIN,DIDIM,AKBUK,3734-1080,I_K,301,MUSTAKIL PARSEL,,,,,,0,0,1,0,1,0,0,0
44000000,MANISA,SALIHLI,MERSINLI,50466-522,BAHCE,2960000,MUSTAKIL PARSEL,,,,,,0,0,0,0,1,0,1,0
400000,KOCAELI,KARTEPE,ACISU,19355-537,I_K,500,MUSTAKIL PARSEL,KARTEPE,800.0,,,,0,0,1,0,1,0,1,0
225000,KONYA,KARATAY,AKORENKISLA,119393-129,I_T,7410,MUSTAKIL PARSEL,KADINHANI,,0.0,1845.0,,0,1,0,0,1,0,1,0
620000,KAYSERI,MELIKGAZI,SAKARYA,64213-279,BAG,2901,,MELIKGAZI,,,,,0,1,0,1,0,0,1,0
500000,ANTALYA,DOSEMEALTI,ALTINKALE,119339-133,I_K,545,,,,,,,0,0,0,0,1,0,0,0
200000,EDIRNE,HAVSA,HASKOY,110025-20,I_K,472,MUSTAKIL PARSEL,HAVSA BELEDIYESI,600.0,,3361.0,,0,0,0,0,1,0,1,0
185000,SAKARYA,ADAPAZARI,GOKTEPE,62626-764,I_K,900,MUSTAKIL PARSEL,ADAPAZARI,,,,,0,0,1,0,1,0,1,0
1200000,IZMIR,SEFERIHISAR,CAMIKEBIR,3022-120,I_K,5000,,,,,,,0,0,0,0,0,0,0,0
350000,GAZIANTEP,SAHINBEY,AKBULUT,26684-333,BAHCE,1480,,,,,,,0,0,0,0,1,0,0,0
600000,MALATYA,BATTALGAZI,BATTALGAZI,110592-116,BAHCE,5000,,,,,,,0,0,0,0,1,0,0,0
38500,EDIRNE,UZUNKOPRU,BASAGIL,77619-329,TARLA,2700,MUSTAKIL PARSEL,,,,,,0,0,0,0,1,1,0,0
145000,KIRKLARELI,LULEBURGAZ,DUGUNCUBASI,98955-400,TARLA,975,MUSTAKIL PARSEL,LULEBURGAZ,148.0,,635.0,,0,0,1,0,1,0,1,0
600000,MANISA,SEHZADELER,YUKARICOBANISA,22228-5751,TARLA,10500,MUSTAKIL PARSEL,0,,0.0,0.0,,0,0,1,0,1,0,1,0
250000,HATAY,SAMANDAG,TOMRUKSUYU,8584-1447,BAHCE,435,MUSTAKIL PARSEL,,,,1547.0,,0,0,1,0,1,1,0,0
180000,BURSA,MUDANYA,TIRILYE,113155-41,TARLA,3233,MUSTAKIL PARSEL,MUDANYA,,164.0,13.0,,0,0,0,0,1,0,0,0
949000,BALIKESIR,BURHANIYE,PELITKOY,51689-547,I_K,455,MUSTAKIL PARSEL,BURHANIYE,,1.0,1.0,,0,0,1,0,1,0,1,0
52500,ISTANBUL,SILIVRI,BALABAN,118791-27,TARLA,260,HISSELI TAPU,,,,1707.0,,0,0,0,0,1,0,0,0
275000,MERSIN(ICEL),SILIFKE,NARLIKUYU,112447-183,TARLA,5339,,,,,,,0,0,0,0,1,0,0,0
600000,KOCAELI,GEBZE,DENIZLI,119944-17,TARLA,3350,MUSTAKIL PARSEL,,179.0,,,,0,0,1,0,1,0,1,0
250000,MANISA,SEHZADELER,YUKARICOBANISA,22228-6292,BAHCE,8000,MUSTAKIL PARSEL,0,,0.0,0.0,,0,0,1,0,1,0,1,0
22000,KONYA,SELCUKLU,SARICALAR,108804-359,TARLA,269,HISSELI TAPU,,,,,,0,1,0,1,0,0,1,0
680000,ANKARA,ELMADAG,KAYADIBI,117536-28,BAHCE,9260,,,,,,,0,0,0,0,1,0,0,0
125000,ESKISEHIR,TEPEBASI,KARADERE,78503-373,TARLA,9900,MUSTAKIL PARSEL,,,,,,0,0,1,0,1,0,0,1
1050000,KIRKLARELI,LULEBURGAZ,ESKITASLI,111164-221,TARLA,4986,MUSTAKIL PARSEL,,,,,,0,0,1,0,1,0,0,1
1560000,MERSIN(ICEL),SILIFKE,ARKUM,39623-1483,TARLA,15600,,,,,,,0,0,0,0,1,0,0,0
630000,BALIKESIR,EDREMIT,KADIKOY,110800-126,ZEYTINLIK,6250,,,,,,,0,0,0,0,1,0,0,0
600000,IZMIR,CESME,ILDIR,0-34422598,I_K,829,MUSTAKIL PARSEL,CESME,,3825.0,1.0,,0,1,0,0,1,1,0,0
1000000,ISTANBUL,BEYLIKDUZU,GURPINAR,33778-440,I_K,414,,,,,,,0,0,0,0,1,0,0,0
350000,ISTANBUL,CATALCA,IZZETTIN,119180-28,BAHCE,620,,,,,,,0,0,0,0,1,0,0,0
90000,MUGLA,MENTESE,BAYIR,115910-56,TARLA,6000,,,,,,,0,0,0,0,1,0,0,0
400000,KONYA,MERAM,YAYLAPINAR,20646-827,TARLA,1950,HISSELI TAPU,,,27893.0,12.0,,0,0,1,0,1,0,0,1
32000000,TRABZON,ORTAHISAR,KONAKLAR,30414-3363,I_K,26846,MUSTAKIL PARSEL,ORTAHRISA,,3879.0,2.0,,0,0,1,1,0,0,1,0
450000,MUGLA,YATAGAN,YENI,63424-780,I_K,423,,,,,,,0,0,0,0,1,0,0,0
11200000,KOCAELI,GEBZE,TAVSANLI,46860-16732,I_S,7000,MUSTAKIL PARSEL,,1600.0,,,,0,0,1,0,1,0,1,0
158000,BURSA,KARACABEY,TOPHISAR,0-36169099,TARLA,5200,MUSTAKIL PARSEL,KARACABEY,,,1610.0,,0,0,1,0,1,0,0,1
1450000,ESKISEHIR,TEPEBASI,FEVZICAKMAK,120597-7,BAHCE,6476,MUSTAKIL PARSEL,,,,,,0,0,1,0,1,0,1,0
148000,BILECIK,MERKEZ,YENIKOY,26606-602,TARLA,13527,MUSTAKIL PARSEL,BILECIK,11.0,145.0,172.0,,0,1,0,0,1,0,1,0
385000,ANTALYA,KEPEZ,DUACI,91225-351,I_K,500,,,,,,,0,0,0,0,1,0,0,0
140000,KIRKLARELI,PEHLIVANKOY,DOGANCA,97964-95,TARLA,10200,MUSTAKIL PARSEL,PEHLIVANKOY,14.0,,,,0,0,1,0,1,0,0,0
152000,MERSIN(ICEL),SILIFKE,SAYAGZI,90205-439,I_K,565,MUSTAKIL PARSEL,SILIFKE,270.0,0.0,0.0,,0,0,1,0,1,0,1,0
3500000,MUGLA,DALAMAN,EGE,34925-4418,I_T,826,MUSTAKIL PARSEL,DALAMAN,,,,,0,0,0,0,1,0,1,0
12000000,IZMIR,BORNOVA,YUNUS EMRE,37572-1349,I_T,5350,MUSTAKIL PARSEL,BORNOVA,,,,,0,0,1,0,1,0,1,0
9500000,MANISA,AKHISAR,RESAT BEY,117589-77,TARLA,17296,MUSTAKIL PARSEL,,,,,,0,0,1,0,1,0,1,0
390000,KONYA,CUMRA,AVDUL,78825-194,TARLA,97350,MUSTAKIL PARSEL,CUMRA,4.0,0.0,577.0,40.0,0,0,1,0,1,0,1,0
450000,CANAKKALE,LAPSEKI,GURECI,66966-29,TARLA,4421,MUSTAKIL PARSEL,,,109.0,148.0,,0,0,1,0,1,1,0,0
3700000,IZMIR,KEMALPASA,AKALAN,74348-4433,D_A_I,5300,MUSTAKIL PARSEL,KEMALPASA,,,,,0,0,0,0,1,0,0,0
330000,MANISA,SEHZADELER,VEZIROGLU,63545-302,TARLA,4317,HISSELI TAPU,SEHZADELER,,,,,0,0,0,0,1,0,0,0
240000,KONYA,SELCUKLU,ASAGIPINARBASI,86980-581,TARLA,2121,HISSELI TAPU,SELCUHKLU,,29889.0,7.0,,0,0,0,1,0,0,0,0
385000,MUGLA,ULA,KOPRUBASI,110093-192,I_K,480,,,,,,,0,0,0,0,1,0,0,0
300000,SAKARYA,KARASU,KUZULUK,60052-297,BAHCE,7600,MUSTAKIL PARSEL,KARASU,39.0,1591.0,24.0,,0,0,1,1,0,0,0,1
200000,KOCAELI,KARAMURSEL,HAYRIYE,101849-82,TARLA,5213,MUSTAKIL PARSEL,KARAMURSEL,38.0,,,,0,0,0,0,1,0,1,0
750000,KOCAELI,BASISKELE,SEHITEKREM,116019-8,I_K,992,MUSTAKIL PARSEL,BASISKELE,,,,,0,0,1,0,1,0,1,0
400000,VAN,EDREMIT,ESKI CAMI,109673-282,I_K,700,,,,,,,0,0,0,0,1,0,0,0
3100000,MUGLA,DATCA,EMECIK,34923-1064,T_A,3500,,,,,,,0,0,0,0,1,0,0,0
1400000,ANTALYA,DOSEMEALTI,ALTINKALE,119339-154,I_K,1220,,,,,,,0,0,0,0,1,0,0,0
755000,BALIKESIR,BURHANIYE,KIZIKLI,48018-1103,TARLA,8150,MUSTAKIL PARSEL,,,,,,0,0,1,0,1,0,1,0
94000,EDIRNE,HAVSA,NECATIYE,97378-93,TARLA,5400,MUSTAKIL PARSEL,HAVZA,,,979.0,,0,1,0,0,1,0,1,0
270000,MANISA,SARUHANLI,GOZLET,22228-6284,BAHCE,9200,MUSTAKIL PARSEL,0,,0.0,0.0,,0,0,1,0,1,0,1,0
1500000,IZMIR,URLA,GULBAHCE,117430-92,I_K,1806,,,,,,,0,0,0,0,1,0,0,0
3000000,BOLU,MERKEZ,PIROGLU,98707-101,TARLA,13670,MUSTAKIL PARSEL,,,,,,0,0,1,0,1,1,0,0
75000,ADANA,SARICAM,BAYRAM HACILI,77034-2017,M_A,214,HISSELI TAPU,SARICAM BELEDIYESI,467.0,,,,0,1,0,0,1,0,1,0
1750000,BALIKESIR,AYVALIK,TIFILLAR,117985-80,TARLA,46000,HISSELI TAPU,AYVALIK BELEDIYESI,,,,,0,0,1,0,1,0,1,0
140000,ANKARA,YENIMAHALLE,KARACAKAYA,42142-439,I_T,336,HISSELI TAPU,YENIMAHALLE,336.0,62225.0,13.0,,0,0,1,0,1,0,1,0
210000,KARAMAN,MERKEZ,ATATURK,113744-9,I_K,476,,KARAMAN,336.0,,,,0,0,0,0,1,0,1,0
27800,ANKARA,MAMAK,KUTLUDUGUN,1133-3626,I_K,278,MUSTAKIL PARSEL,BUYUKSEHIR,100.0,169.0,2.0,,0,1,0,0,1,0,1,0
275000,ANKARA,ALTINDAG,PECENEK,66740-913,TARLA,3280,MUSTAKIL PARSEL,ALTINDAG,,,,,0,1,0,0,1,0,1,0
950000,KOCAELI,BASISKELE,YESILYURT,77596-707,I_K,1026,,BASISKELE BELEDIYESI,,,,,0,0,1,0,1,0,1,0
150000,ANTALYA,DOSEMEALTI,BADEMAGACI,30590-1498,TARLA,2300,MUSTAKIL PARSEL,DOSEMEALTI,,420.0,,,0,0,1,0,1,0,1,0
850000,IZMIR,BAYINDIR,YESILOVA,102474-254,TARLA,22400,MUSTAKIL PARSEL,BAYINDIR,,,,,0,0,1,0,1,0,1,0
305000,ADANA,POZANTI,OMERLI,120239-22,BAHCE,10000,,,,,,,0,0,0,0,1,0,0,0
80000,CANAKKALE,BAYRAMIC,KUTLUOBA,120599-25,TARLA,5350,,,,,907.0,,0,0,0,0,1,0,0,0
99000,BALIKESIR,BURHANIYE,PELITKOY,51689-367,I_K,272,MUSTAKIL PARSEL,BURHANIYE,111.0,1.0,11.0,1000.0,0,1,0,1,0,0,1,0
999000000,DUZCE,AKCAKOCA,CICEKPINAR,103094-36,BAHCE,11978,MUSTAKIL PARSEL,AKCAKOCA,,171.0,4.0,,0,0,1,0,1,0,1,0
975000,BALIKESIR,HAVRAN,TEKKE,111378-28,CIFTLIK,8125,,,,,,,0,0,0,0,1,0,0,0
640000,KOCAELI,KARAMURSEL,AKCAT,102550-52,TARLA,9715,HISSELI TAPU,KARAMURSEL,66.0,113.0,24.0,,0,0,0,0,1,0,1,0
120000,TEKIRDAG,HAYRABOLU,KUCUKKARAKARLI,46776-1121,TARLA,8000,,,,,,,0,0,0,0,1,0,0,0
240000,BURSA,ORHANGAZI,PASAPINAR,115447-6,ZEYTINLIK,1025,,ORHANGAZI,240.0,0.0,157.0,,0,0,0,0,1,0,0,0
135000,ANKARA,SINCAN,BACI,7141-529,I_K,623,MUSTAKIL PARSEL,SINCAN,145.0,1.0,1.0,,0,0,1,1,0,0,0,0
1700000,ISTANBUL,SARIYER,USKUMRUKOY,7881-3180,TARLA,1600,MUSTAKIL PARSEL,,,,,,0,0,1,0,1,1,0,0
800000,ANKARA,CANKAYA,BEYTEPE,34768-192,I_K,340,,,2353.0,,,,0,0,0,0,1,0,0,0
170000,BALIKESIR,ERDEK,SAHINBURGAZ,11065-1587,TARLA,1832,MUSTAKIL PARSEL,ERDEK,92.0,172.0,8.0,,0,0,1,0,1,0,0,1
1000000,AYDIN,INCIRLIOVA,HURRIYET,116215-192,BAHCE,6569,,,,,,,0,0,0,0,1,0,0,0
450000,BOLU,MERKEZ,MUSLUKLAR,107193-44,TARLA,15000,,,,,,,0,0,0,0,1,0,0,0
1100000,ANKARA,GOLBASI,HACIMURATLI,6907-733,I_K,5000,,,,,,,0,0,0,0,1,0,0,0
700000,ELAZIG,MERKEZ,BALLICA,115573-46,BAHCE,13800,,,,,,,0,0,0,0,1,0,0,0
700000,ANTALYA,KEPEZ,VARSAK ESENTEPE,65609-1890,I_K,860,MUSTAKIL PARSEL,KEPEZ,,,,,0,0,1,0,1,0,1,0
105000,KONYA,MERAM,KIZILOREN,88492-20,TARLA,6602,,,,,,,0,0,0,0,1,0,0,0
85000,ANTALYA,KORKUTELI,BOZOVA,31883-1221,TARLA,1100,,,,,,,0,0,0,0,1,0,0,0
150000,HATAY,ARSUZ,KARAHUSEYINLI,83195-2282,I_K,227,,ARSUZ,,0.0,0.0,,0,1,0,0,1,0,1,0
360000,KOCAELI,KARAMURSEL,SEMETLER,80164-39,M_A,1200,MUSTAKIL PARSEL,KARAMURSEL,,,,,0,0,1,0,1,0,1,0
180000,BURSA,MUDANYA,ESENCE,8331-1488,TARLA,1400,MUSTAKIL PARSEL,MUDANYA,,0.0,127.0,,0,1,0,0,1,1,0,0
135000,MANISA,YUNUSEMRE,OSMANCALI,22228-6276,BAHCE,1530,MUSTAKIL PARSEL,YUNUS EMRE,,0.0,0.0,,0,0,1,0,1,0,1,0
100000,SAKARYA,KAYNARCA,DUDUKOY,112041-78,TARLA,2670,MUSTAKIL PARSEL,,,,758.0,,0,1,0,0,1,0,0,1
1000000,KONYA,MERAM,GODENE,80047-68,TARLA,4256,,,,,,,0,0,0,0,1,0,0,0
38000,BALIKESIR,BANDIRMA,MAHBUBELER,93239-180,BAHCE,15400,,,,,,,0,0,0,0,1,0,0,0
3000000,EDIRNE,MERKEZ,KOCA SINAN,84922-381,I_T,1460,MUSTAKIL PARSEL,,,2196.0,4.0,,0,0,0,0,1,0,0,0
1750000,MERSIN(ICEL),SILIFKE,ARKUM,85559-2786,TARLA,16000,MUSTAKIL PARSEL,SILIFKE,,14.0,12.0,16.0,0,0,1,0,1,0,1,0
94000,BARTIN,MERKEZ,YESILKAYA,90957-180,I_K,1488,,,,,,,0,0,0,1,0,0,0,0
585000,MUGLA,DALAMAN,KAPUKARGIN,34925-3907,I_K,565,MUSTAKIL PARSEL,DALAMAN,,,,,0,0,0,0,1,0,1,0
170000,CANAKKALE,GELIBOLU,BOLAYIR,118414-87,TARLA,1838,,GELIBOLU,,,1794.0,,0,0,0,0,1,0,0,0
590000,SAMSUN,BAFRA,EVRENUSAGI,95660-282,TARLA,13700,,,,,,,0,0,0,0,1,0,0,0
1000000,IZMIR,MENEMEN,YAHSELLI,78126-993,ZEYTINLIK,9402,,,,,,,0,0,0,0,1,0,0,0
950000,ELAZIG,MERKEZ,AYDINCIK,90472-259,BAHCE,13900,,,,,,,0,0,0,0,1,0,0,0
650000,KOCAELI,KARAMURSEL,AKPINAR,98308-343,CIFTLIK,9300,MUSTAKIL PARSEL,KARAMURSEL,69.0,101.0,211.0,,0,0,1,0,1,0,1,0
200000,ANTALYA,ALANYA,MAHMUTLAR,6362-470,TARLA,1500,MUSTAKIL PARSEL,ALANYA,133.0,0.0,0.0,,0,0,1,0,1,0,1,0
2000000,MERSIN(ICEL),SILIFKE,ATAYURT,85559-2787,TARLA,5000,MUSTAKIL PARSEL,SILIFKE,,12.0,12.0,15.0,0,0,1,0,1,0,1,0
300000,KONYA,MERAM,KARADIGINDERESI,119254-10,TARLA,6097,,,,,,,0,0,0,0,1,0,0,0
1900000,MUGLA,KOYCEGIZ,TOPARLAR,60654-844,BAHCE,9100,,,,,,,0,0,0,0,1,0,0,0
1500000,BARTIN,MERKEZ,GECEN,95779-33,TARLA,10130,,,,122.0,141.0,,0,0,0,0,1,0,0,0
155000,MERSIN(ICEL),SILIFKE,CALTIBOZKIR,90205-33,TARLA,3723,MUSTAKIL PARSEL,SILIFKE,25.0,0.0,0.0,,0,0,1,0,1,1,0,0
107800,CANAKKALE,BIGA,CESMEALTI,51785-69,I_K,308,,,130.0,101.0,10.0,,0,0,0,0,1,0,0,0
145000,BURSA,INEGOL,GUZELYURT,90680-533,TARLA,8450,MUSTAKIL PARSEL,INEGOL,,,,,0,1,0,0,1,0,0,0
320000,BALIKESIR,EDREMIT,ZEYTINLI,111751-259,ZEYTINLIK,610,MUSTAKIL PARSEL,EDREMIT,,1.0,1.0,1.0,0,1,0,0,1,0,1,0
3500000,ANKARA,GOLBASI,INCEK,13425-4992,I_K,3000,MUSTAKIL PARSEL,,,,,,0,0,1,0,1,0,1,0
1400000,AYDIN,DIDIM,EFELER,93292-20,I_K,420,,,,,,,0,0,0,0,1,0,0,0
7500000,SAKARYA,SAPANCA,RUSTEMPASA,119484-4,T_A,7742,,,,,,,0,0,0,0,1,0,0,0
850000,TEKIRDAG,SARKOY,TEPEKOY,0-36309340,ZEYTINLIK,7270,MUSTAKIL PARSEL,SARKOY,,,,7270.0,0,1,0,0,1,0,1,0
270000,ANKARA,AYAS,TEKKE,4384-6596,TARLA,30000,HISSELI TAPU,AYAS,,101.0,13.0,1.0,0,1,0,0,1,0,1,0
1400000,ANKARA,ETIMESGUT,YUKARIYURTCU,41152-1146,I_K,2400,MUSTAKIL PARSEL,ETIMESGUT,,12.0,8.0,,0,1,0,0,1,0,1,0
200000,ANTALYA,MANAVGAT,UZUNKALE,118781-17,TARLA,2100,MUSTAKIL PARSEL,MANAVGAT,,,,,0,1,0,0,1,0,0,1
210000,BALIKESIR,BURHANIYE,BOREZLI,51689-272,I_K,482,MUSTAKIL PARSEL,BURHANIYE,1.0,1.0,1.0,1.0,0,1,0,0,1,0,1,0
