FIYAT,IL,ILCE,MAHALLE,ILAN_NO,ARSA_TIPI,METREKARE,KREDIYE_UYGUNLUK,TAPU_DURUMU,TAKAS,KAT_KARSILIGI,ILGILI_BELEDIYE,METREKARE_BIRIM_FIYATI,ADA,PARSEL,KIRA_GETIRISI
650000,Istanbul,SIlIvrI,Kavaklı,40901-383,Imarlı - Konut,1250,,,,Hayır,,,,,
950000,TekIrdaG,SUleymanpaSa,GUndUzlU,81275-511,Imarlı - Konut,8876,Uygun,MUstakIl Parsel,Hayır,Hayır,,,,,
4500000,Tokat,Merkez,Yayladalı,89213-388,Tarla,35000,Uygun,MUstakIl Parsel,Hayır,Hayır,,,140,23,
325000,KocaelI,KaramUrsel,DerekOy,3165-6311,Imarlı - Konut,401,,,,Evet,karamUrsel,,160,10,
12500000,IzmIr,KemalpaSa,CInIlIkOy,59600-799,Imarlı - Konut,500,Uygun,MUstakIl Parsel,,Evet,KEMALPASA,900,,,
575000,Canakkale,Merkez,ErenkOy,119215-6,ZeytInlIk,6400,Uygun,HIsselI Tapu,Hayır,Hayır,Canakkale,90,,303,
145000,Hatay,Antakya,SerInyol,52545-1219,Imarlı - Konut,391,Uygun,MUstakIl Parsel,Evet,Hayır,Antakya,370,556,4,
99000,BalıkesIr,Bandırma,Dedeoba,3275-204,BahCe,3800,Uygun deGIl,MUstakIl Parsel,Evet,Hayır,,,,,
2000000,Istanbul,SIle,BalIbey,44288-127,Imarlı - TIcarI,850,Uygun,MUstakIl Parsel,Hayır,Hayır,,,,,
911000,MersIn(ICel),AkdenIz,IGdır,6091-1590,BahCe,8678,Uygun,MUstakIl Parsel,,Hayır,AKDENIZ,105,127,27,
420000,Karaman,Merkez,Kılbasan,88816-89,BahCe,22500,,HIsselI Tapu,,Hayır,Kılbasan,,,,
4300000,TekIrdaG,Corlu,TUrkgUcU,4464-3493,Imarlı - SanayI,10390,Uygun,MUstakIl Parsel,Hayır,Hayır,CORLU,410,0,0,
285000,Adana,Cukurova,Kurttepe,68608-1431,Imarlı - Konut,512,BIlInmIyor,HIsselI Tapu,Hayır,Hayır,CUKUROVA,556,,,
3750000,Ankara,YenImahalle,GazI,35403-1344,Imarlı - TIcarI,350,,,,Hayır,,,,,
125000,Bursa,Mudanya,TIrIlye,83243-19,BahCe,393,,,,Hayır,,,,,
950000,Istanbul,Sarıyer,Tarabya,1994-1740,Tarla,426,Uygun deGIl,HIsselI Tapu,Hayır,Hayır,Sarıyer,1,1,1,1
20000000,IzmIr,Menemen,Ahıhıdır,87808-1069,Tarla,16000,Uygun,MUstakIl Parsel,Hayır,Hayır,MENEMEN,,11,11,
315000,KocaelI,KaramUrsel,DerekOy,80357-177,Imarlı - Konut,313,Uygun,,,Hayır,,,,,
7100000,Aydın,DIdIm,Ak - YenIkOy,5974-1010,Tarla,209000,Uygun,,Hayır,Hayır,,34,,,
90000,Van,TuSba,BardakCı,50626-1400,Imarlı - Konut,500,Uygun,MUstakIl Parsel,Evet,Hayır,TUSBA,150,0,1857,
1000000,IzmIr,KemalpaSa,75. Yıl CumhurIyet,74075-453,BahCe,2000,BIlInmIyor,MUstakIl Parsel,Hayır,Hayır,,,0,0,
185000,EdIrne,Enez,KaraIncIrlI,114791-15,Tarla,2000,,,,Hayır,,,,,
225000,MuGla,MenteSe,YerkesIk,45805-335,Imarlı - Konut,545,,MUstakIl Parsel,Hayır,Hayır,MenteSe,350,1,1,1
550000,IzmIr,Bergama,Yukarıbey,95223-35,Tarla,33000,Uygun deGIl,MUstakIl Parsel,Hayır,Hayır,BERGAMA,,,,
400000,Corum,Merkez,MImar SInan,36439-5577,Tarla,7439,Uygun,MUstakIl Parsel,Evet,Hayır,,,,,
1500000,IzmIr,AlIaGa,SehItkemal,49818-310,Tarla,9682,Uygun,MUstakIl Parsel,,Hayır,AlIaGa,,,,
165000,MersIn(ICel),SIlIfke,Narlıkuyu,85559-2586,Tarla,3600,Uygun,MUstakIl Parsel,Evet,Hayır,SILIFKE,,12,12,15
162500,ElazıG,Merkez,Kozluk,120499-27,Tarla,6500,,,,Hayır,,25,,118,
1400000,Zonguldak,EreGlI,OmerlI,114500-173,Imarlı - Konut,2251,,,,Evet,,,,,
200000,BalıkesIr,EdremIt,ZeytInlI,77789-1503,ZeytInlIk,1563,Uygun,MUstakIl Parsel,Hayır,Hayır,EDREMIT BELEDIYESI,,2141,157,
700000,Yalova,Merkez,Samanlı,78125-137,Imarlı - Konut,588,Uygun,HIsselI Tapu,Evet,Hayır,YALOVA,1000,,,
260000,BalıkesIr,EdremIt,Tuzcumurat,111751-888,Imarlı - Konut,145,Uygun,MUstakIl Parsel,Hayır,Hayır,EDREMIT,1,1,1,1000
625000,MuGla,Dalaman,KaraCalı,34925-4922,Imarlı - Konut,458,Uygun,MUstakIl Parsel,Hayır,Hayır,DALAMAN,1201,,,
366500,MersIn(ICel),Tarsus,BaGlar,109563-51,Imarlı - Konut,611,Uygun,MUstakIl Parsel,Hayır,Evet,Tarsus,600,,1,
400000,MuGla,Dalaman,Altıntas,34925-5012,Imarlı - Konut,372,Uygun,MUstakIl Parsel,Hayır,Hayır,DALAMAN,,,,
165000,Konya,Karatay,Kayacıkaraplar,85706-206,MuhtelIf Arsa,1000,,,,Hayır,,120,30107,13,
1250000,MuGla,MIlas,Kultak,48836-48,CIftlIk,16318,,,,Hayır,,,,,
1085000,Aksaray,Merkez,CIftlIk,112905-189,Imarlı - Konut,1082,Uygun,MUstakIl Parsel,Hayır,Hayır,AKSARAY,1027,0,0,
350000,Ankara,Polatlı,KuScu,86604-5116,Tarla,2600,Uygun,HIsselI Tapu,Hayır,Evet,POLATLI,,,,
2000000,Istanbul,BahCelIevler,SIrInevler,87282-98,Konut+TIcaret,252,Uygun,MUstakIl Parsel,Hayır,Hayır,BAHCELIEVLER,,0,7415,
400000,MersIn(ICel),Bozyazı,Tekmen,109143-25,Imarlı - Konut,1071,Uygun,MUstakIl Parsel,Hayır,Hayır,BOZYAZI,350,0,0,
225000,Canakkale,Eceabat,IsmetpaSa,116228-17,Tarla,8756,,,,Hayır,,,,,
125000,Ankara,EtImesgut,Yapracık,1493-11222,Imarlı - Konut,100,Uygun,HIsselI Tapu,Hayır,Hayır,ETIMESGT,,49,44,
1100000,ManIsa,SalIhlI,Durasıllı,117627-51,Tarla,4900,,,,Hayır,,,,,
215000,BalıkesIr,EdremIt,KadıkOy,111751-761,Imarlı - Konut,150,Uygun,MUstakIl Parsel,Hayır,Hayır,EDREMIT,1,1,1,1500
200000,Ankara,GOlbaSı,Topaklı,6209-2034,BahCe,2000,Uygun deGIl,MUstakIl Parsel,Evet,Hayır,GOLBASI,100,115364,188,1
600000,OsmanIye,Merkez,CevdetIye (CumhurIyet),66892-399,Tarla,23000,Uygun deGIl,HIsselI Tapu,Hayır,Hayır,osmanIye,26,183,3,
290000,MuGla,Ortaca,GOkbel,98687-52,Tarla,3000,Uygun,MUstakIl Parsel,Hayır,Hayır,Ortaca,,,,
1500000,DenIzlI,MerkezefendI,SUmer,83679-3806,Imarlı - SanayI,441,BIlInmIyor,,Hayır,Hayır,,,,,
12600000,KocaelI,KaramUrsel,Semetler,56374-2648,Tarla,209687,Uygun,MUstakIl Parsel,Hayır,Hayır,KaramUrsel,,,,
2950000,Bursa,InegOl,IsaOren,84939-115,Tarla,15000,,,,Hayır,,,,,
395000,MuGla,MIlas,KemIkler,8791-2563,ZeytInlIk,20500,Uygun,MUstakIl Parsel,,Hayır,MIlas,,,,
185000,IzmIr,AlIaGa,B. HayrettIn PaSa,61820-889,ZeytInlIk,3000,,,,Hayır,,,,,
1150000,KocaelI,IzmIt,KadıkOy,67971-285,Imarlı - Konut,426,Uygun,MUstakIl Parsel,Hayır,Hayır,1,270,,,
275000,Yalova,Altınova,CumhurIyet,98664-222,Imarlı - Konut,300,Uygun,MUstakIl Parsel,Hayır,Hayır,altınova,,124,7,
470000,Tokat,Merkez,Kabe-I MescId,89213-252,Imarlı - TIcarI,118,Uygun,MUstakIl Parsel,Hayır,Hayır,,,,,
27000,IzmIr,Bayındır,ZeytInova,102123-48,ZeytInlIk,680,Uygun,MUstakIl Parsel,Evet,Hayır,BAYINDIR,,,2234,
2100000,Bursa,Mudanya,CaGrıSan,93329-430,Imarlı - Konut,1775,,,,Hayır,,,,,
570000,Istanbul,SIle,CavuS,43070-766,Imarlı - Konut,601,Uygun,MUstakIl Parsel,Hayır,Hayır,SILE,948,,,
60000,Ankara,GOlbaSı,Topaklı,5697-991,BahCe,500,Uygun deGIl,TahsIs,Hayır,Hayır,GOLBASI,120,116364,207,
385000,Istanbul,SIlIvrI,FevzIpaSa,89562-381,Imarlı - Konut,542,Uygun,MUstakIl Parsel,,Hayır,SIlIvrI,710,243,11,
4500000,Karaman,Merkez,EkInOzU,81244-1936,BahCe,80000,Uygun,MUstakIl Parsel,Hayır,Evet,KARAMAN BELEDIYESI,,,,
400000,IzmIr,GUzelbahCe,Camlı,6550-1118,Tarla,898,,MUstakIl Parsel,Hayır,Hayır,gUzelbahCe,,,,
1500000,MersIn(ICel),SIlIfke,Burunucu,39623-1617,Tarla,3500,,,,Hayır,,,,,
1280000,KahramanmaraS,Pazarcık,Narlı CumhurIyet,60299-198,Imarlı - SanayI,6391,,,,Hayır,,,0,0,
9950000,IzmIr,Konak,KUltUr,93359-79,Konut+TIcaret,340,,,,Hayır,,,,,
360000,BalıkesIr,GOnen,100. Yıl,95961-501,Tarla,102134,Uygun,HIsselI Tapu,Hayır,Hayır,,,,,
1000,Istanbul,PendIk,Yayalar,692311-213,Konut+TIcaret,3600,,,,Evet,,,,,
600000,Yalova,Merkez,Samanlı,692395-106,Imarlı - Konut,562,Uygun,MUstakIl Parsel,Hayır,Hayır,Yalova,1060,0,0,
98000,Antalya,Aksu,Topallı,119339-126,Imarlı - Konut,350,,,,Hayır,,,,,
140000,KarabUk,Safranbolu,InceCay,120573-12,BahCe,1022,,,,Hayır,,,,,
212000,ManIsa,Yunusemre,Osmancalı,86276-716,BahCe,4600,,,,Hayır,,,,,
95000,IzmIr,Bergama,OrenlI,93721-579,ZeytInlIk,2000,,,,Hayır,,,,,
320000,Sakarya,Akyazı,Haydarlar,118329-55,BahCe,7110,Uygun,MUstakIl Parsel,Hayır,Hayır,Akyazı,,,,
780000,Hatay,Defne,Dursunlu,8584-2036,Imarlı - Konut,619,Uygun,HIsselI Tapu,Hayır,Hayır,DEFNE,,1374,11,
350000,ManIsa,Saruhanlı,SarıCam,22228-6181,BahCe,15100,Uygun,MUstakIl Parsel,Hayır,Hayır,0,,0,0,
400000,IzmIr,Menemen,Bozalan,113521-109,ZeytInlIk,9500,,,,Hayır,,,,,
680000,KocaelI,KaramUrsel,4 Temmuz,56374-2786,Imarlı - Konut,680,Uygun,MUstakIl Parsel,Hayır,Hayır,KaramUrsel,,,,
2140560,Bolu,Merkez,KaracaaGaC,3978-1871,Imarlı - TIcarI,15860,Uygun,MUstakIl Parsel,Hayır,Hayır,,1350,,1235,
55000,KırklarelI,PınarhIsar,Kurudere,87184-236,Tarla,5490,Uygun,MUstakIl Parsel,Hayır,Hayır,PINARHISAR,10,150,671,
2550000,DUzce,Merkez,KoCyazı,110529-183,Imarlı - Konut,5720,Uygun,MUstakIl Parsel,Evet,Hayır,DUZCE,,0,559,
225000,Antalya,Konyaaltı,GeyIkbayırı,119339-129,Imarlı - Konut,600,,,,Hayır,,,,,
700000,IzmIr,FoCa,Mustafa Kemal AtatUrk,61820-911,ZeytInlIk,8700,,,,Hayır,,,,,
1987000,MuGla,Kavaklıdere,MenteSe,63424-884,CIftlIk,16987,,,,Hayır,,,,,
6400000,Istanbul,Catalca,Cakıl,86354-802,Tarla,10000,Uygun deGIl,MUstakIl Parsel,Hayır,Hayır,,,,830,
58000,BalıkesIr,AltıeylUl,Ayvacık,100370-447,Tarla,799,,,,Evet,,,,,
312000,Konya,SelCuklu,YukarıpınarbaSı,57158-1234,Tarla,4800,,,,Hayır,,,,,
150000,KocaelI,Kandıra,SeyItalIler,103851-48,Tarla,2704,,MUstakIl Parsel,Evet,Hayır,KANDIRA,,148,75,
932000,MersIn(ICel),MezItlI,75. Yıl,6091-1521,ZeytInlIk,1332,Uygun,MUstakIl Parsel,Evet,Evet,MEZITLI,700,992,2,
95000,BalıkesIr,BurhanIye,Yabancılar,108915-120,ZeytInlIk,3040,,,,Hayır,,,,,
280000,BalıkesIr,EdremIt,ZeytInlI,111751-827,ZeytInlIk,2400,Uygun,MUstakIl Parsel,Hayır,Hayır,EDREMIT,1,1,1,2000
25000,Ankara,Cankaya,Yakupabdal,4865-1206,MuhtelIf Arsa,125,Uygun deGIl,HIsselI Tapu,Hayır,Hayır,CANKAYA,200,108,5,
62000,Konya,Meram,KaradIGIn,108804-287,Tarla,3500,Uygun,MUstakIl Parsel,Evet,Hayır,MERAM,17,,,
750000,IzmIr,SelCuk,HavutCulu,73350-498,BahCe,12000,Uygun,MUstakIl Parsel,Hayır,Hayır,SelCuk,,110,86,30000
74000,KayserI,DevelI,COten,99212-795,Tarla,12851,Uygun,MUstakIl Parsel,Hayır,Hayır,develI,,,,
350000,EskISehIr,InOnU,Oklubalı,93352-232,Tarla,13000,,MUstakIl Parsel,Evet,Evet,,,,,
850000,Antalya,Elmalı,Kocapınar,99744-724,BahCe,17100,Uygun,MUstakIl Parsel,Hayır,Hayır,ELMALI/ANTALYA,,,,
160000,KırklarelI,BabaeskI,SofuhalIl,118794-19,Tarla,4119,,MUstakIl Parsel,Evet,Evet,,,124,45,800
500000,MuGla,MenteSe,Kuyucak,109245-154,Imarlı - Konut,970,Uygun,MUstakIl Parsel,Hayır,Hayır,MENTESE,,,,
3500000,MuGla,Bodrum,BahCelIevler,81674-164,BahCe,9131,Uygun,HIsselI Tapu,Hayır,Hayır,Bodrum,,,,
370000,Aydın,NazIllI,Zafer,113600-54,Imarlı - Konut,351,,,,Hayır,,,,,
500000,Adana,SarıCam,Mehmet AkIf Ersoy,68511-11,MuhtelIf Arsa,620,,,,Evet,,,,,
240000,IzmIr,Karaburun,MordoGan,24816-1553,Imarlı - Konut,270,Uygun,MUstakIl Parsel,Hayır,Hayır,karaburun,,493,,
465000,IzmIr,Menemen,EmIralem Merkez,87616-864,Imarlı - Konut,524,,MUstakIl Parsel,Hayır,Hayır,MENEMEN,,,,
90000,Sakarya,Kaynarca,Kayacık,83172-675,Tarla,1519,Uygun,MUstakIl Parsel,Evet,Hayır,KAYNARCA,59,,,
450000,MuGla,MenteSe,Kafaca,110093-135,Tarla,18000,,,,Hayır,,,,,
420000,Bartın,Merkez,CeStepe,4908-1133,Imarlı - Konut,6400,,,,Hayır,,,,,
275000,Istanbul,Kartal,Yakacık CarSı,0-35970218,BahCe,385,,BIlInmIyor,,Hayır,kartal,,,38,
100000,Ankara,Kahramankazan,AtatUrk,94949-18,Imarlı - Konut,1000,Uygun,MUstakIl Parsel,Evet,Hayır,,,1,2,
1200000,Ankara,Pursaklar,Abadan,87566-173,Tarla,28306,,,,Hayır,PURSAKLAR,,103,8,
500000,MuGla,Ula,KOprUbaSı,88464-778,Imarlı - Konut,430,,MUstakIl Parsel,Evet,Evet,ula,,,,1000
130000,SIvas,SuSehrI,GOnUloGlu,114578-569,MuhtelIf Arsa,140,Uygun deGIl,MUstakIl Parsel,Hayır,Evet,Su SehrI,,77,125,
230000,Bursa,Mudanya,EvcIler,76332-1349,BahCe,2882,BIlInmIyor,MUstakIl Parsel,Hayır,Hayır,MUDANYA,,,,
140000,TekIrdaG,Muratlı,AydınkOy,92839-108,BahCe,1005,Uygun,MUstakIl Parsel,Evet,Evet,MURATLI,,115,8,
40000,BalıkesIr,BIgadIC,Kargın,88712-327,BaG,10000,Uygun deGIl,MUstakIl Parsel,Evet,Hayır,bIgadIC,4,142,37,
195000,BalıkesIr,EdremIt,ZeytInlI,111497-194,ZeytInlIk,770,,,,Hayır,,,,,
125000,ManIsa,Sehzadeler,TekelIler,22228-6266,BahCe,3325,Uygun,MUstakIl Parsel,Hayır,Hayır,0,,0,0,
175000,MuGla,SeydIkemer,KabaaGaC,116316-46,Tarla,680,,,,Hayır,,,,,
390000,KayserI,MelIkgazI,KayabaG,96602-365,BahCe,1276,BIlInmIyor,,Evet,Hayır,MelIkgazI,305,9463,25,
30000000,IzmIr,Menemen,KazımpaSa,16596-1018,Imarlı - Konut,22500,,,,Evet,,1300,,,
160000,ManIsa,AkhIsar,Kapaklı,112724-171,Tarla,2000,Uygun,MUstakIl Parsel,Evet,Evet,,,,,
8000000,MuGla,Bodrum,TurgutreIs,45587-847,Imarlı - Konut,1010,Uygun,MUstakIl Parsel,Hayır,Hayır,BODRUM,,,,
800000,Aydın,GermencIk,Istasyon,99403-168,Imarlı - Konut,1815,,,,Hayır,,,,,
17000,KocaelI,Kandıra,Karlı,103851-79,Tarla,169,Uygun deGIl,MUstakIl Parsel,Hayır,Hayır,Kandıra,,112,132,
250000,ManIsa,Sehzadeler,YukarıCobanIsa,22228-6219,Imarlı - Konut,530,Uygun,MUstakIl Parsel,Hayır,Hayır,0,,0,0,
150000,Antalya,Manavgat,Selale,91557-788,Tarla,510,,,,Hayır,,,,,
350000,KayserI,Hacılar,BeGendIk,113628-30,BaG,1450,Uygun,MUstakIl Parsel,Hayır,Hayır,HACILAR,172,0,0,
1600000,Ankara,GOlbaSı,TaSpınar,90329-139,Imarlı - Konut,1300,Uygun,MUstakIl Parsel,Hayır,Hayır,GOLBASI,,,,
3150000,Canakkale,LapsekI,GazI SUleyman PaSa,70072-417,BahCe,12000,,,,Hayır,,,105,163,
900000,Istanbul,SIle,AGva Merkez,43070-660,Imarlı - Konut,401,Uygun,MUstakIl Parsel,Hayır,Hayır,,1496,,,
140000,Antalya,KorkutelI,Comaklı,38709-690,Tarla,3470,,MUstakIl Parsel,Hayır,Hayır,KORKUTELI,40,,,
50000,Adana,SarıCam,MenekSe,68608-1443,Imarlı - Konut,129,Uygun,HIsselI Tapu,Hayır,Hayır,SARICAM,400,1,1,
949000,GazIantep,SehItkamIl,SehIrgOsteren,7988-316,Imarlı - Konut,452,,,Hayır,Hayır,,2.1,,,
425000,Isparta,Merkez,FatIh,65907-1465,Imarlı - Konut,294,Uygun,,,Hayır,,,5283,12,
900000,Yalova,Altınova,Havuzdere,118139-28,BahCe,2638,,,,Hayır,,,,,
340000,Zonguldak,Caycuma,COmlekCI,114500-171,Imarlı - Konut,1610,,,,Evet,,,,,
418000,DenIzlI,Acıpayam,Camlık,0-35842076,Imarlı - Konut,418,,MUstakIl Parsel,Hayır,Hayır,Acıpayam,1,703,5,
160000,MuGla,YataGan,ZeytInkOy,63424-483,Tarla,8000,,,,Hayır,,,,,
1800000,DenIzlI,MerkezefendI,Bozburun,15359-12111,Imarlı - TIcarI,4013,BIlInmIyor,,Hayır,Hayır,,,,,
245000,Ankara,KeCIOren,KarSıyaka,120196-9,Imarlı - Konut,1200,Uygun,MUstakIl Parsel,Hayır,Hayır,,232,11111,111,
75000,MersIn(ICel),ErdemlI,Akpınar,40624-1001,Tarla,3500,Uygun,,,Hayır,ERDEMLI,,,,
195000,Canakkale,BIga,HamdIbey,69441-326,Tarla,878,Uygun,MUstakIl Parsel,Evet,Hayır,BIGA,1,5,128,
100000,Hatay,Iskenderun,ASkarbeylI,109038-21,Imarlı - Konut,246,Uygun,MUstakIl Parsel,Evet,Hayır,ISKENDERUN,,,,
240000,MuGla,Ula,Cıtlık,109245-281,Imarlı - Konut,405,,,,Hayır,,,,,
115000,MuGla,Bodrum,CIftlIk,8791-2616,Tarla,280,Uygun,MUstakIl Parsel,Hayır,Hayır,Bodrum,,,,
185000,EdIrne,Merkez,Istasyon,97747-12,Tarla,1540,,,,Hayır,,,,,
66700,Ankara,Cankaya,KarataS,4180-7359,MuhtelIf Arsa,667,Uygun,HIsselI Tapu,Evet,Evet,CANKAYA,100,0,666,1500
230000,IzmIr,TIre,Cayırlı,49814-1570,Tarla,4887,Uygun,HIsselI Tapu,Hayır,Hayır,,,710,130,
165000,MuGla,MenteSe,DaGpınar,0-36101470,Imarlı - Konut,574,,MUstakIl Parsel,Hayır,Hayır,MenteSe,,550,4,
165000,KahramanmaraS,OnIkISubat,AGcalı,112379-109,Imarlı - Konut,325,Uygun,MUstakIl Parsel,Hayır,Hayır,ONIKISUBAT,500,,,
500000,Antalya,Alanya,Avsallar,116353-56,Imarlı - Konut,476,,,,Hayır,,,,,
1500000,Bolu,Merkez,CepnI,59514-513,Tarla,20000,,,,Hayır,,75,,,
1500000,Canakkale,BayramIC,EvcIler,0-36152992,BaG,15000,Uygun deGIl,MUstakIl Parsel,Hayır,Hayır,BAYRAMIC,,,,
35000,MersIn(ICel),SIlIfke,Caltıbozkır,112447-284,MuhtelIf Arsa,8500,,,,Evet,,,,,
5250000,MuGla,Bodrum,Yalıkavak,115910-21,Imarlı - Konut,999,,,,Hayır,,,,,
2700000,Aydın,Efeler,KızılcakOy,110387-16,Imarlı - TIcarI,5000,Uygun,,Hayır,Hayır,,,,,
1000,Istanbul,Tuzla,Orhanlı,692311-167,Konut+TIcaret,9200,,,,Evet,,,,,
500000,MersIn(ICel),Tarsus,Arıklı,2177-2208,Imarlı - TIcarI,1000,Uygun,MUstakIl Parsel,Hayır,Hayır,TARSUS,500,,,
280000,Bursa,Kestel,Babasultan,93329-443,BahCe,2800,,,,Hayır,,,,,
395000,BalıkesIr,Erdek,Ormanlı,96814-262,BahCe,521,BIlInmIyor,MUstakIl Parsel,Hayır,Hayır,ERDEK,,,,
1250000,KocaelI,KaramUrsel,Oluklu,98308-46,Imarlı - Konut,2319,Uygun,MUstakIl Parsel,Evet,Hayır,KaramUrsel,435,,,
560000,IzmIr,Karaburun,MordoGan,24816-1581,Imarlı - Konut,508,Uygun,MUstakIl Parsel,Hayır,Hayır,karaburun,,494,2,
1150000,MuGla,KOyceGIz,HamItkOy,108816-75,Tarla,3324,,,,Hayır,,,,,
750000,DenIzlI,SaraykOy,Sakarya,15359-10064,Tarla,9805,,,Hayır,Hayır,,,,,
1050000,IzmIr,GUzelbahCe,YelkI,113556-234,Tarla,2750,Uygun,MUstakIl Parsel,Hayır,Hayır,gUzelbahCe,,111,111,
135000,Canakkale,Eceabat,BeSyol,119230-13,BahCe,3700,,,,Hayır,,,130,5,
950000,TekIrdaG,SarkOy,IstIklal,5247-282,Konut+TIcaret,297,,MUstakIl Parsel,Hayır,Hayır,SARKOY,3165,84,10,
1850000,Aksaray,Merkez,Hacılar Harmanı,112905-175,Imarlı - Konut,1232,Uygun,MUstakIl Parsel,Hayır,Hayır,AKSARAY,1500,0,0,
262500000,BalıkesIr,Bandırma,Ayyıldız,71579-758,"Depo, Antrepo IzInlI",7406,Uygun,MUstakIl Parsel,Hayır,Hayır,BANDIRMA,35000,,,
120000,Istanbul,UskUdar,KUplUce,1304-5461,MuhtelIf Arsa,30,Uygun deGIl,,,Hayır,,,,,
14000000,Antalya,KorkutelI,KızılcadaG,31842-114,CIftlIk,360,,MUstakIl Parsel,Hayır,Hayır,korkutelI,36.46,1,1,1
50625000,KocaelI,Gebze,PelItlI,2351-3766,Imarlı - SanayI,40000,,,,Hayır,GEBZE,,,,
30000000,MuGla,Bodrum,Yalıkavak,14535-5898,Imarlı - Konut,50000,,MUstakIl Parsel,Hayır,Hayır,bodrum,,,,
127000,KayserI,KocasInan,ElagOz,88182-177,Tarla,2300,Uygun deGIl,HIsselI Tapu,Hayır,Hayır,KOCASINAN,,,,
4500000,TekIrdaG,SUleymanpaSa,Husunlu,28324-935,Tarla,105000,Uygun,MUstakIl Parsel,Hayır,Hayır,SUleymanpaSa,,,,
180000,Bursa,InegOl,Halhalca,60014-2293,Tarla,1500,,,,Hayır,,,,,
1300000,IzmIr,Menderes,OGlananası CumhurIyet,117574-29,Tarla,6500,,,,Hayır,,,,,
450000,IzmIr,Menemen,KazımpaSa,109551-108,Tarla,6350,,,,Hayır,,,,,
100000,KocaelI,Kandıra,DuraCalI,112041-73,Tarla,1110,,MUstakIl Parsel,Evet,Hayır,,,101,122,
45000,EskISehIr,TepebaSı,Yukarıkartal,119672-22,Tarla,2700,,,,Hayır,,,,,
800000,BalıkesIr,KaresI,NaIplI,99766-109,Tarla,20500,,MUstakIl Parsel,Evet,Evet,,,,,
2000000,Canakkale,Merkez,ISıklar,692520-76,Tarla,10300,Uygun,,,Hayır,,,,,
2250000,MuGla,MarmarIs,SelImIye,9055-72,Tarla,3400,Uygun deGIl,MUstakIl Parsel,Hayır,Hayır,MarmarIs,,,,
50000,TekIrdaG,Hayrabolu,CıkrıkCı,110164-70,BaG,1440,Uygun,MUstakIl Parsel,Hayır,Hayır,HAYRABOLU,,,,
1100000,Yalova,CIftlIkkOy,SultanIye,65587-130,Imarlı - TIcarI,690,,HIsselI Tapu,Hayır,Hayır,CIFLIKKOY,1,1,1,1
350000,ManIsa,Yunusemre,Osmancalı,22228-5588,Tarla,9950,Uygun,MUstakIl Parsel,Hayır,Hayır,0,,0,0,
1400000,Canakkale,Ayvacık,Kayalar,38703-829,Tarla,2354,Uygun deGIl,MUstakIl Parsel,,Hayır,Ayvacık,,,,
500000,MuGla,MenteSe,YaraS,92216-373,Imarlı - TIcarI,1487,Uygun,MUstakIl Parsel,Evet,Hayır,MENTESE,,263,38,
1500000,IzmIr,FoCa,Mustafa Kemal AtatUrk,118725-5,Tarla,15977,,,,Hayır,,,,,
711500,MersIn(ICel),SIlIfke,Atayurt,112447-220,Tarla,5400,,,,Hayır,,,,,
179000,KahramanmaraS,DulkadIroGlu,Elmalar,0-36326314,BaG,3159,,,,Hayır,,,,,
1000,Istanbul,PendIk,Esenyalı,692311-224,Imarlı - Konut,354,,,,Evet,,,,,
540000,BalıkesIr,EdremIt,ZeytInlI,36478-1358,Imarlı - Konut,543,Uygun,MUstakIl Parsel,Hayır,Evet,EDREMIT,1000,0,0,
1750000,KayserI,KocasInan,OymaaGaC,95003-118,Tarla,16750,,,,Hayır,,,,,
160000,Bolu,Merkez,DaGkent,63869-304,Imarlı - Konut,331,,MUstakIl Parsel,Evet,Evet,BOLU,,,,
580000,GazIantep,SehItkamIl,YıGınlı,52339-269,BahCe,8020,BIlInmIyor,MUstakIl Parsel,Hayır,Hayır,SEHITKAMIL,73,,,
262800,Konya,Meram,BahCeSehIr,109292-110,Imarlı - Konut,876,Uygun,MUstakIl Parsel,,Hayır,MERAM,300,,,
90000,Yalova,Merkez,BahCelIevler,53441-485,MuhtelIf Arsa,59,Uygun,,Evet,Evet,YALOVA,,,,
300000,Sakarya,Kaynarca,TaSoluk,1226-939,Tarla,6000,,,,Hayır,,,,,
150000,Canakkale,YenIce,Cal,4355-127890,Tarla,5460,Uygun,MUstakIl Parsel,Evet,Hayır,,27,138,113,1000
405000,Ankara,Cankaya,Konutkent,54047-1286,Imarlı - Konut,230,Uygun,MUstakIl Parsel,Hayır,Hayır,CANKAYA,,42464,0,6000
1500000,Tokat,Merkez,Kocacık,89928-287,Tarla,5793,,MUstakIl Parsel,,Hayır,,,,,
430000,MuGla,Dalaman,AkCataS,34925-4985,Imarlı - Konut,506,Uygun,MUstakIl Parsel,Hayır,Hayır,DALAMAN,,,,
150000,IzmIr,Bayındır,Yusuflu,109119-76,ZeytInlIk,1285,,,,Hayır,,,,,
1200000,Canakkale,EzIne,KOrUktaSı,118156-4,Tarla,67000,,,,Hayır,,,,,
1700000,BalıkesIr,EdremIt,KızılkeCIlI,111496-207,ZeytInlIk,12880,Uygun,MUstakIl Parsel,,Hayır,edremIt,,,,
273000,Ankara,Kahramankazan,ICOren,83167-120,Tarla,3003,,MUstakIl Parsel,Evet,Hayır,KAHRAMAN KAZAN,90,146,41,
